Freq.	V(V1,V2)/I(R2)
Step Information: V=10p  (Run: 1/9)
3.88868868868868e+004	(7.38805440271401e+001dB,1.21344144629878e+002°)
3.89009009009009e+004	(7.38705912194956e+001dB,1.21605286324079e+002°)
3.89149149149149e+004	(7.38608912255168e+001dB,1.21868714101768e+002°)
3.89289289289289e+004	(7.38514510586996e+001dB,1.22134431640734e+002°)
3.89429429429429e+004	(7.38422778390504e+001dB,1.22402441835544e+002°)
3.89569569569569e+004	(7.38333787920081e+001dB,1.22672746767336e+002°)
3.89709709709709e+004	(7.38247612472029e+001dB,1.22945347673230e+002°)
3.89849849849849e+004	(7.38164326370460e+001dB,1.23220244915377e+002°)
3.89989989989990e+004	(7.38084004951438e+001dB,1.23497437949682e+002°)
3.90130130130130e+004	(7.38006724545312e+001dB,1.23776925294242e+002°)
3.90270270270270e+004	(7.37932562457176e+001dB,1.24058704497541e+002°)
3.90410410410410e+004	(7.37861596945406e+001dB,1.24342772106429e+002°)
3.90550550550550e+004	(7.37793907198206e+001dB,1.24629123633948e+002°)
3.90690690690690e+004	(7.37729573308123e+001dB,1.24917753527050e+002°)
3.90830830830830e+004	(7.37668676244451e+001dB,1.25208655134242e+002°)
3.90970970970971e+004	(7.37611297823521e+001dB,1.25501820673235e+002°)
3.91111111111111e+004	(7.37557520676779e+001dB,1.25797241198643e+002°)
3.91251251251251e+004	(7.37507428216633e+001dB,1.26094906569784e+002°)
3.91391391391391e+004	(7.37461104600030e+001dB,1.26394805418665e+002°)
3.91531531531531e+004	(7.37418634689714e+001dB,1.26696925118202e+002°)
3.91671671671671e+004	(7.37380104013135e+001dB,1.27001251750744e+002°)
3.91811811811811e+004	(7.37345598718983e+001dB,1.27307770076990e+002°)
3.91951951951951e+004	(7.37315205531314e+001dB,1.27616463505346e+002°)
3.92092092092092e+004	(7.37289011701257e+001dB,1.27927314061822e+002°)
3.92232232232232e+004	(7.37267104956279e+001dB,1.28240302360538e+002°)
3.92372372372372e+004	(7.37249573447008e+001dB,1.28555407574923e+002°)
3.92512512512512e+004	(7.37236505691613e+001dB,1.28872607409689e+002°)
3.92652652652652e+004	(7.37227990517721e+001dB,1.29191878073670e+002°)
3.92792792792792e+004	(7.37224117001901e+001dB,1.29513194253611e+002°)
3.92932932932932e+004	(7.37224974406772e+001dB,1.29836529088995e+002°)
3.93073073073073e+004	(7.37230652115658e+001dB,1.30161854148005e+002°)
3.93213213213213e+004	(7.37241239564926e+001dB,1.30489139404700e+002°)
3.93353353353353e+004	(7.37256826174005e+001dB,1.30818353217519e+002°)
3.93493493493493e+004	(7.37277501273119e+001dB,1.31149462309180e+002°)
3.93633633633633e+004	(7.37303354028833e+001dB,1.31482431748090e+002°)
3.93773773773773e+004	(7.37334473367449e+001dB,1.31817224931342e+002°)
3.93913913913913e+004	(7.37370947896329e+001dB,1.32153803569405e+002°)
3.94054054054054e+004	(7.37412865823258e+001dB,1.32492127672587e+002°)
3.94194194194194e+004	(7.37460314873917e+001dB,1.32832155539369e+002°)
3.94334334334334e+004	(7.37513382207547e+001dB,1.33173843746696e+002°)
3.94474474474474e+004	(7.37572154331005e+001dB,1.33517147142306e+002°)
3.94614614614614e+004	(7.37636717011215e+001dB,1.33862018839195e+002°)
3.94754754754754e+004	(7.37707155186251e+001dB,1.34208410212271e+002°)
3.94894894894894e+004	(7.37783552875116e+001dB,1.34556270897311e+002°)
3.95035035035035e+004	(7.37865993086438e+001dB,1.34905548792261e+002°)
3.95175175175175e+004	(7.37954557726171e+001dB,1.35256190060961e+002°)
3.95315315315315e+004	(7.38049327504519e+001dB,1.35608139139359e+002°)
3.95455455455455e+004	(7.38150381842235e+001dB,1.35961338744273e+002°)
3.95595595595595e+004	(7.38257798776497e+001dB,1.36315729884744e+002°)
3.95735735735735e+004	(7.38371654866515e+001dB,1.36671251876033e+002°)
3.95875875875875e+004	(7.38492025099135e+001dB,1.37027842356302e+002°)
3.96016016016015e+004	(7.38618982794540e+001dB,1.37385437306007e+002°)
3.96156156156156e+004	(7.38752599512371e+001dB,1.37743971070024e+002°)
3.96296296296296e+004	(7.38892944958391e+001dB,1.38103376382533e+002°)
3.96436436436436e+004	(7.39040086891959e+001dB,1.38463584394668e+002°)
3.96576576576576e+004	(7.39194091034532e+001dB,1.38824524704917e+002°)
3.96716716716716e+004	(7.39355020979391e+001dB,1.39186125392282e+002°)
3.96856856856856e+004	(7.39522938102831e+001dB,1.39548313052175e+002°)
3.96996996996996e+004	(7.39697901477077e+001dB,1.39911012835015e+002°)
3.97137137137137e+004	(7.39879967785063e+001dB,1.40274148487501e+002°)
3.97277277277277e+004	(7.40069191237418e+001dB,1.40637642396504e+002°)
3.97417417417417e+004	(7.40265623491748e+001dB,1.41001415635535e+002°)
3.97557557557557e+004	(7.40469313574554e+001dB,1.41365388013713e+002°)
3.97697697697697e+004	(7.40680307805918e+001dB,1.41729478127163e+002°)
3.97837837837837e+004	(7.40898649727211e+001dB,1.42093603412766e+002°)
3.97977977977977e+004	(7.41124380031984e+001dB,1.42457680204158e+002°)
3.98118118118118e+004	(7.41357536500297e+001dB,1.42821623789885e+002°)
3.98258258258258e+004	(7.41598153936591e+001dB,1.43185348473607e+002°)
3.98398398398398e+004	(7.41846264111385e+001dB,1.43548767636222e+002°)
3.98538538538538e+004	(7.42101895706851e+001dB,1.43911793799791e+002°)
3.98678678678678e+004	(7.42365074266513e+001dB,1.44274338693135e+002°)
3.98818818818818e+004	(7.42635822149156e+001dB,1.44636313318958e+002°)
3.98958958958958e+004	(7.42914158487137e+001dB,1.44997628022348e+002°)
3.99099099099099e+004	(7.43200099149114e+001dB,1.45358192560519e+002°)
3.99239239239239e+004	(7.43493656707441e+001dB,1.45717916173606e+002°)
3.99379379379379e+004	(7.43794840410153e+001dB,1.46076707656394e+002°)
3.99519519519519e+004	(7.44103656157765e+001dB,1.46434475430778e+002°)
3.99659659659659e+004	(7.44420106484838e+001dB,1.46791127618804e+002°)
3.99799799799799e+004	(7.44744190546403e+001dB,1.47146572116121e+002°)
3.99939939939939e+004	(7.45075904109264e+001dB,1.47500716665654e+002°)
4.00080080080080e+004	(7.45415239548155e+001dB,1.47853468931365e+002°)
4.00220220220220e+004	(7.45762185846802e+001dB,1.48204736571869e+002°)
4.00360360360360e+004	(7.46116728603821e+001dB,1.48554427313790e+002°)
4.00500500500500e+004	(7.46478850043410e+001dB,1.48902449024655e+002°)
4.00640640640640e+004	(7.46848529030827e+001dB,1.49248709785155e+002°)
4.00780780780780e+004	(7.47225741092514e+001dB,1.49593117960628e+002°)
4.00920920920920e+004	(7.47610458440838e+001dB,1.49935582271584e+002°)
4.01061061061060e+004	(7.48002650003308e+001dB,1.50276011863114e+002°)
4.01201201201201e+004	(7.48402281456176e+001dB,1.50614316373056e+002°)
4.01341341341341e+004	(7.48809315262282e+001dB,1.50950405998718e+002°)
4.01481481481481e+004	(7.49223710712974e+001dB,1.51284191562094e+002°)
4.01621621621621e+004	(7.49645423974018e+001dB,1.51615584573348e+002°)
4.01761761761761e+004	(7.50074408135242e+001dB,1.51944497292529e+002°)
4.01901901901901e+004	(7.50510613263806e+001dB,1.52270842789326e+002°)
4.02042042042041e+004	(7.50953986460854e+001dB,1.52594535000805e+002°)
4.02182182182182e+004	(7.51404471921421e+001dB,1.52915488786987e+002°)
4.02322322322322e+004	(7.51862010997324e+001dB,1.53233619984201e+002°)
4.02462462462462e+004	(7.52326542262857e+001dB,1.53548845456111e+002°)
4.02602602602602e+004	(7.52798001583064e+001dB,1.53861083142369e+002°)
4.02742742742742e+004	(7.53276322184414e+001dB,1.54170252104771e+002°)
4.02882882882882e+004	(7.53761434727554e+001dB,1.54476272570941e+002°)
4.03023023023022e+004	(7.54253267382031e+001dB,1.54779065975430e+002°)
4.03163163163163e+004	(7.54751745902655e+001dB,1.55078554998230e+002°)
4.03303303303303e+004	(7.55256793707351e+001dB,1.55374663600653e+002°)
4.03443443443443e+004	(7.55768331956207e+001dB,1.55667317058589e+002°)
4.03583583583583e+004	(7.56286279631546e+001dB,1.55956441993097e+002°)
4.03723723723723e+004	(7.56810553618749e+001dB,1.56241966398365e+002°)
4.03863863863863e+004	(7.57341068787652e+001dB,1.56523819667014e+002°)
4.04004004004003e+004	(7.57877738074249e+001dB,1.56801932612813e+002°)
4.04144144144144e+004	(7.58420472562553e+001dB,1.57076237490761e+002°)
4.04284284284284e+004	(7.58969181566328e+001dB,1.57346668014651e+002°)
4.04424424424424e+004	(7.59523772710568e+001dB,1.57613159372093e+002°)
4.04564564564564e+004	(7.60084152012472e+001dB,1.57875648237077e+002°)
4.04704704704704e+004	(7.60650223961747e+001dB,1.58134072780135e+002°)
4.04844844844844e+004	(7.61221891600084e+001dB,1.58388372676130e+002°)
4.04984984984984e+004	(7.61799056599577e+001dB,1.58638489109795e+002°)
4.05125125125124e+004	(7.62381619339995e+001dB,1.58884364779033e+002°)
4.05265265265265e+004	(7.62969478984673e+001dB,1.59125943896117e+002°)
4.05405405405405e+004	(7.63562533554972e+001dB,1.59363172186814e+002°)
4.05545545545545e+004	(7.64160680003073e+001dB,1.59595996887570e+002°)
4.05685685685685e+004	(7.64763814283060e+001dB,1.59824366740809e+002°)
4.05825825825825e+004	(7.65371831420125e+001dB,1.60048231988471e+002°)
4.05965965965965e+004	(7.65984625577827e+001dB,1.60267544363847e+002°)
4.06106106106105e+004	(7.66602090123273e+001dB,1.60482257081848e+002°)
4.06246246246246e+004	(7.67224117690168e+001dB,1.60692324827776e+002°)
4.06386386386386e+004	(7.67850600239632e+001dB,1.60897703744719e+002°)
4.06526526526526e+004	(7.68481429118729e+001dB,1.61098351419665e+002°)
4.06666666666666e+004	(7.69116495116653e+001dB,1.61294226868430e+002°)
4.06806806806806e+004	(7.69755688518526e+001dB,1.61485290519506e+002°)
4.06946946946946e+004	(7.70398899156745e+001dB,1.61671504196952e+002°)
4.07087087087086e+004	(7.71046016459883e+001dB,1.61852831102388e+002°)
4.07227227227227e+004	(7.71696929499091e+001dB,1.62029235796242e+002°)
4.07367367367367e+004	(7.72351527032020e+001dB,1.62200684178298e+002°)
4.07507507507507e+004	(7.73009697544224e+001dB,1.62367143467703e+002°)
4.07647647647647e+004	(7.73671329288071e+001dB,1.62528582182469e+002°)
4.07787787787787e+004	(7.74336310319166e+001dB,1.62684970118612e+002°)
4.07927927927927e+004	(7.75004528530305e+001dB,1.62836278328996e+002°)
4.08068068068067e+004	(7.75675871682968e+001dB,1.62982479101989e+002°)
4.08208208208208e+004	(7.76350227436415e+001dB,1.63123545940003e+002°)
4.08348348348348e+004	(7.77027483374393e+001dB,1.63259453538011e+002°)
4.08488488488488e+004	(7.77707527029493e+001dB,1.63390177762154e+002°)
4.08628628628628e+004	(7.78390245905251e+001dB,1.63515695628445e+002°)
4.08768768768768e+004	(7.79075527495982e+001dB,1.63635985281731e+002°)
4.08908908908908e+004	(7.79763259304455e+001dB,1.63751025974946e+002°)
4.09049049049048e+004	(7.80453328857449e+001dB,1.63860798048720e+002°)
4.09189189189188e+004	(7.81145623719263e+001dB,1.63965282911429e+002°)
4.09329329329329e+004	(7.81840031503245e+001dB,1.64064463019770e+002°)
4.09469469469469e+004	(7.82536439881434e+001dB,1.64158321859869e+002°)
4.09609609609609e+004	(7.83234736592360e+001dB,1.64246843929036e+002°)
4.09749749749749e+004	(7.83934809447114e+001dB,1.64330014718206e+002°)
4.09889889889889e+004	(7.84636546333764e+001dB,1.64407820695096e+002°)
4.10030030030029e+004	(7.85339835220181e+001dB,1.64480249288168e+002°)
4.10170170170169e+004	(7.86044564155402e+001dB,1.64547288871416e+002°)
4.10310310310310e+004	(7.86750621269594e+001dB,1.64608928750030e+002°)
4.10450450450450e+004	(7.87457894772717e+001dB,1.64665159146976e+002°)
4.10590590590590e+004	(7.88166272951992e+001dB,1.64715971190532e+002°)
4.10730730730730e+004	(7.88875644168257e+001dB,1.64761356902810e+002°)
4.10870870870870e+004	(7.89585896851309e+001dB,1.64801309189310e+002°)
4.11011011011010e+004	(7.90296919494356e+001dB,1.64835821829497e+002°)
4.11151151151150e+004	(7.91008600647640e+001dB,1.64864889468478e+002°)
4.11291291291291e+004	(7.91720828911361e+001dB,1.64888507609761e+002°)
4.11431431431431e+004	(7.92433492928001e+001dB,1.64906672609116e+002°)
4.11571571571571e+004	(7.93146481374138e+001dB,1.64919381669594e+002°)
4.11711711711711e+004	(7.93859682951859e+001dB,1.64926632837665e+002°)
4.11851851851851e+004	(7.94572986379894e+001dB,1.64928425000514e+002°)
4.11991991991991e+004	(7.95286280384536e+001dB,1.64924757884499e+002°)
4.12132132132131e+004	(7.95999453690498e+001dB,1.64915632054777e+002°)
4.12272272272272e+004	(7.96712395011768e+001dB,1.64901048916074e+002°)
4.12412412412412e+004	(7.97424993042602e+001dB,1.64881010714656e+002°)
4.12552552552552e+004	(7.98137136448733e+001dB,1.64855520541402e+002°)
4.12692692692692e+004	(7.98848713858920e+001dB,1.64824582336081e+002°)
4.12832832832832e+004	(7.99559613856926e+001dB,1.64788200892734e+002°)
4.12972972972972e+004	(8.00269724974032e+001dB,1.64746381866185e+002°)
4.13113113113112e+004	(8.00978935682201e+001dB,1.64699131779682e+002°)
4.13253253253252e+004	(8.01687134387977e+001dB,1.64646458033577e+002°)
4.13393393393393e+004	(8.02394209427225e+001dB,1.64588368915130e+002°)
4.13533533533533e+004	(8.03100049060826e+001dB,1.64524873609312e+002°)
4.13673673673673e+004	(8.03804541471403e+001dB,1.64455982210626e+002°)
4.13813813813813e+004	(8.04507574761194e+001dB,1.64381705735901e+002°)
4.13953953953953e+004	(8.05209036951156e+001dB,1.64302056138049e+002°)
4.14094094094093e+004	(8.05908815981405e+001dB,1.64217046320702e+002°)
4.14234234234233e+004	(8.06606799713077e+001dB,1.64126690153715e+002°)
4.14374374374374e+004	(8.07302875931698e+001dB,1.64031002489493e+002°)
4.14514514514514e+004	(8.07996932352164e+001dB,1.63929999180086e+002°)
4.14654654654654e+004	(8.08688856625400e+001dB,1.63823697094993e+002°)
4.14794794794794e+004	(8.09378536346797e+001dB,1.63712114139646e+002°)
4.14934934934934e+004	(8.10065859066496e+001dB,1.63595269274474e+002°)
4.15075075075074e+004	(8.10750712301598e+001dB,1.63473182534539e+002°)
4.15215215215214e+004	(8.11432983550380e+001dB,1.63345875049640e+002°)
4.15355355355355e+004	(8.12112560308577e+001dB,1.63213369064829e+002°)
4.15495495495495e+004	(8.12789330087800e+001dB,1.63075687961276e+002°)
4.15635635635635e+004	(8.13463180436156e+001dB,1.62932856277401e+002°)
4.15775775775775e+004	(8.14133998961120e+001dB,1.62784899730213e+002°)
4.15915915915915e+004	(8.14801673354708e+001dB,1.62631845236747e+002°)
4.16056056056055e+004	(8.15466091421010e+001dB,1.62473720935541e+002°)
4.16196196196195e+004	(8.16127141106114e+001dB,1.62310556208078e+002°)
4.16336336336336e+004	(8.16784710530450e+001dB,1.62142381700058e+002°)
4.16476476476476e+004	(8.17438688023602e+001dB,1.61969229342478e+002°)
4.16616616616616e+004	(8.18088962161589e+001dB,1.61791132372373e+002°)
4.16756756756756e+004	(8.18735421806648e+001dB,1.61608125353139e+002°)
4.16896896896896e+004	(8.19377956149508e+001dB,1.61420244194364e+002°)
4.17037037037036e+004	(8.20016454754173e+001dB,1.61227526171038e+002°)
4.17177177177176e+004	(8.20650807605201e+001dB,1.61030009942062e+002°)
4.17317317317316e+004	(8.21280905157451e+001dB,1.60827735567960e+002°)
4.17457457457457e+004	(8.21906638388289e+001dB,1.60620744527649e+002°)
4.17597597597597e+004	(8.22527898852223e+001dB,1.60409079734250e+002°)
4.17737737737737e+004	(8.23144578737903e+001dB,1.60192785549743e+002°)
4.17877877877877e+004	(8.23756570927451e+001dB,1.59971907798419e+002°)
4.18018018018017e+004	(8.24363769058073e+001dB,1.59746493779035e+002°)
4.18158158158157e+004	(8.24966067585850e+001dB,1.59516592275515e+002°)
4.18298298298297e+004	(8.25563361851653e+001dB,1.59282253566161e+002°)
4.18438438438438e+004	(8.26155548149087e+001dB,1.59043529431229e+002°)
4.18578578578578e+004	(8.26742523794368e+001dB,1.58800473158792e+002°)
4.18718718718718e+004	(8.27324187198007e+001dB,1.58553139548803e+002°)
4.18858858858858e+004	(8.27900437938202e+001dB,1.58301584915232e+002°)
4.18998998998998e+004	(8.28471176835809e+001dB,1.58045867086245e+002°)
4.19139139139138e+004	(8.29036306030730e+001dB,1.57786045402271e+002°)
4.19279279279278e+004	(8.29595729059601e+001dB,1.57522180711942e+002°)
4.19419419419419e+004	(8.30149350934605e+001dB,1.57254335365781e+002°)
4.19559559559559e+004	(8.30697078223238e+001dB,1.56982573207581e+002°)
4.19699699699699e+004	(8.31238819128882e+001dB,1.56706959563433e+002°)
4.19839839839839e+004	(8.31774483571972e+001dB,1.56427561228307e+002°)
4.19979979979979e+004	(8.32303983271581e+001dB,1.56144446450144e+002°)
4.20120120120119e+004	(8.32827231827230e+001dB,1.55857684911438e+002°)
4.20260260260259e+004	(8.33344144800707e+001dB,1.55567347708230e+002°)
4.20400400400400e+004	(8.33854639797691e+001dB,1.55273507326494e+002°)
4.20540540540540e+004	(8.34358636548982e+001dB,1.54976237615924e+002°)
4.20680680680680e+004	(8.34856056991077e+001dB,1.54675613761047e+002°)
4.20820820820820e+004	(8.35346825345920e+001dB,1.54371712249714e+002°)
4.20960960960960e+004	(8.35830868199560e+001dB,1.54064610838929e+002°)
4.21101101101100e+004	(8.36308114579502e+001dB,1.53754388518045e+002°)
4.21241241241240e+004	(8.36778496030543e+001dB,1.53441125469357e+002°)
4.21381381381380e+004	(8.37241946688814e+001dB,1.53124903026092e+002°)
4.21521521521521e+004	(8.37698403353861e+001dB,1.52805803627872e+002°)
4.21661661661661e+004	(8.38147805558484e+001dB,1.52483910773663e+002°)
4.21801801801801e+004	(8.38590095636162e+001dB,1.52159308972317e+002°)
4.21941941941941e+004	(8.39025218785788e+001dB,1.51832083690703e+002°)
4.22082082082081e+004	(8.39453123133550e+001dB,1.51502321299588e+002°)
4.22222222222221e+004	(8.39873759791712e+001dB,1.51170109017280e+002°)
4.22362362362361e+004	(8.40287082914141e+001dB,1.50835534851198e+002°)
4.22502502502502e+004	(8.40693049748324e+001dB,1.50498687537410e+002°)
4.22642642642642e+004	(8.41091620683731e+001dB,1.50159656478295e+002°)
4.22782782782782e+004	(8.41482759296360e+001dB,1.49818531678435e+002°)
4.22922922922922e+004	(8.41866432389256e+001dB,1.49475403678869e+002°)
4.23063063063062e+004	(8.42242610028905e+001dB,1.49130363489845e+002°)
4.23203203203202e+004	(8.42611265577316e+001dB,1.48783502522213e+002°)
4.23343343343342e+004	(8.42972375719700e+001dB,1.48434912517602e+002°)
4.23483483483483e+004	(8.43325920487614e+001dB,1.48084685477549e+002°)
4.23623623623623e+004	(8.43671883277486e+001dB,1.47732913591727e+002°)
4.23763763763763e+004	(8.44010250864430e+001dB,1.47379689165442e+002°)
4.23903903903903e+004	(8.44341013411288e+001dB,1.47025104546563e+002°)
4.24044044044043e+004	(8.44664164472831e+001dB,1.46669252052053e+002°)
4.24184184184183e+004	(8.44979700995146e+001dB,1.46312223894285e+002°)
4.24324324324323e+004	(8.45287623310083e+001dB,1.45954112107291e+002°)
4.24464464464464e+004	(8.45587935124872e+001dB,1.45595008473146e+002°)
4.24604604604604e+004	(8.45880643506858e+001dB,1.45235004448645e+002°)
4.24744744744744e+004	(8.46165758863393e+001dB,1.44874191092432e+002°)
4.24884884884884e+004	(8.46443294916961e+001dB,1.44512658992783e+002°)
4.25025025025024e+004	(8.46713268675570e+001dB,1.44150498196191e+002°)
4.25165165165164e+004	(8.46975700398489e+001dB,1.43787798136899e+002°)
4.25305305305304e+004	(8.47230613557457e+001dB,1.43424647567592e+002°)
4.25445445445444e+004	(8.47478034793437e+001dB,1.43061134491345e+002°)
4.25585585585585e+004	(8.47717993869040e+001dB,1.42697346095017e+002°)
4.25725725725725e+004	(8.47950523616783e+001dB,1.42333368684222e+002°)
4.25865865865865e+004	(8.48175659883308e+001dB,1.41969287620015e+002°)
4.26006006006005e+004	(8.48393441469707e+001dB,1.41605187257418e+002°)
4.26146146146145e+004	(8.48603910068159e+001dB,1.41241150885916e+002°)
4.26286286286285e+004	(8.48807110195035e+001dB,1.40877260672043e+002°)
4.26426426426425e+004	(8.49003089120669e+001dB,1.40513597604149e+002°)
4.26566566566566e+004	(8.49191896795985e+001dB,1.40150241439459e+002°)
4.26706706706706e+004	(8.49373585776196e+001dB,1.39787270653510e+002°)
4.26846846846846e+004	(8.49548211141785e+001dB,1.39424762392045e+002°)
4.26986986986986e+004	(8.49715830416972e+001dB,1.39062792425433e+002°)
4.27127127127126e+004	(8.49876503485887e+001dB,1.38701435105679e+002°)
4.27267267267266e+004	(8.50030292506701e+001dB,1.38340763326080e+002°)
4.27407407407406e+004	(8.50177261823893e+001dB,1.37980848483557e+002°)
4.27547547547547e+004	(8.50317477878926e+001dB,1.37621760443717e+002°)
4.27687687687687e+004	(8.50451009119517e+001dB,1.37263567508643e+002°)
4.27827827827827e+004	(8.50577925907736e+001dB,1.36906336387444e+002°)
4.27967967967967e+004	(8.50698300427205e+001dB,1.36550132169580e+002°)
4.28108108108107e+004	(8.50812206589533e+001dB,1.36195018300929e+002°)
4.28248248248247e+004	(8.50919719940262e+001dB,1.35841056562616e+002°)
4.28388388388387e+004	(8.51020917564523e+001dB,1.35488307052560e+002°)
4.28528528528528e+004	(8.51115877992609e+001dB,1.35136828169739e+002°)
4.28668668668668e+004	(8.51204681105664e+001dB,1.34786676601109e+002°)
4.28808808808808e+004	(8.51287408041667e+001dB,1.34437907311159e+002°)
4.28948948948948e+004	(8.51364141101945e+001dB,1.34090573534043e+002°)
4.29089089089088e+004	(8.51434963658338e+001dB,1.33744726768233e+002°)
4.29229229229228e+004	(8.51499960061238e+001dB,1.33400416773650e+002°)
4.29369369369368e+004	(8.51559215548626e+001dB,1.33057691571180e+002°)
4.29509509509509e+004	(8.51612816156304e+001dB,1.32716597444532e+002°)
4.29649649649649e+004	(8.51660848629428e+001dB,1.32377178944346e+002°)
4.29789789789789e+004	(8.51703400335508e+001dB,1.32039478894488e+002°)
4.29929929929929e+004	(8.51740559179006e+001dB,1.31703538400431e+002°)
4.30070070070069e+004	(8.51772413517613e+001dB,1.31369396859661e+002°)
4.30210210210209e+004	(8.51799052080382e+001dB,1.31037091973996e+002°)
4.30350350350349e+004	(8.51820563887741e+001dB,1.30706659763757e+002°)
4.30490490490489e+004	(8.51837038173543e+001dB,1.30378134583671e+002°)
4.30630630630630e+004	(8.51848564309194e+001dB,1.30051549140436e+002°)
4.30770770770770e+004	(8.51855231729955e+001dB,1.29726934511854e+002°)
4.30910910910910e+004	(8.51857129863462e+001dB,1.29404320167415e+002°)
4.31051051051050e+004	(8.51854348060536e+001dB,1.29083733990276e+002°)
4.31191191191190e+004	(8.51846975528341e+001dB,1.28765202300514e+002°)
4.31331331331330e+004	(8.51835101265881e+001dB,1.28448749879565e+002°)
4.31471471471470e+004	(8.51818814001921e+001dB,1.28134399995773e+002°)
4.31611611611611e+004	(8.51798202135317e+001dB,1.27822174430938e+002°)
4.31751751751751e+004	(8.51773353677802e+001dB,1.27512093507787e+002°)
4.31891891891891e+004	(8.51744356199206e+001dB,1.27204176118284e+002°)
4.32032032032031e+004	(8.51711296775129e+001dB,1.26898439752675e+002°)
4.32172172172171e+004	(8.51674261937045e+001dB,1.26594900529206e+002°)
4.32312312312311e+004	(8.51633337624868e+001dB,1.26293573224424e+002°)
4.32452452452451e+004	(8.51588609141915e+001dB,1.25994471303975e+002°)
4.32592592592592e+004	(8.51540161112258e+001dB,1.25697606953841e+002°)
4.32732732732732e+004	(8.51488077440462e+001dB,1.25402991111922e+002°)
4.32872872872872e+004	(8.51432441273644e+001dB,1.25110633499910e+002°)
4.33013013013012e+004	(8.51373334965862e+001dB,1.24820542655372e+002°)
4.33153153153152e+004	(8.51310840044712e+001dB,1.24532725963994e+002°)
4.33293293293292e+004	(8.51245037180215e+001dB,1.24247189691905e+002°)
4.33433433433432e+004	(8.51176006155818e+001dB,1.23963939018036e+002°)
4.33573573573573e+004	(8.51103825841548e+001dB,1.23682978066453e+002°)
4.33713713713713e+004	(8.51028574169247e+001dB,1.23404309938613e+002°)
4.33853853853853e+004	(8.50950328109806e+001dB,1.23127936745485e+002°)
4.33993993993993e+004	(8.50869163652377e+001dB,1.22853859639501e+002°)
4.34134134134133e+004	(8.50785155785498e+001dB,1.22582078846286e+002°)
4.34274274274273e+004	(8.50698378480048e+001dB,1.22312593696119e+002°)
4.34414414414413e+004	(8.50608904674026e+001dB,1.22045402655107e+002°)
4.34554554554553e+004	(8.50516806259018e+001dB,1.21780503356006e+002°)
4.34694694694694e+004	(8.50422154068384e+001dB,1.21517892628691e+002°)
4.34834834834834e+004	(8.50325017866996e+001dB,1.21257566530209e+002°)
4.34974974974974e+004	(8.50225466342588e+001dB,1.20999520374417e+002°)
4.35115115115114e+004	(8.50123567098538e+001dB,1.20743748761159e+002°)
4.35255255255254e+004	(8.50019386648104e+001dB,1.20490245604975e+002°)
4.35395395395394e+004	(8.49912990410014e+001dB,1.20239004163301e+002°)
4.35535535535534e+004	(8.49804442705375e+001dB,1.19990017064168e+002°)
4.35675675675675e+004	(8.49693806755803e+001dB,1.19743276333360e+002°)
4.35815815815815e+004	(8.49581144682762e+001dB,1.19498773421029e+002°)
4.35955955955955e+004	(8.49466517508022e+001dB,1.19256499227748e+002°)
4.36096096096095e+004	(8.49349985155180e+001dB,1.19016444130005e+002°)
4.36236236236235e+004	(8.49231606452221e+001dB,1.18778598005107e+002°)
4.36376376376375e+004	(8.49111439135004e+001dB,1.18542950255510e+002°)
4.36516516516515e+004	(8.48989539851699e+001dB,1.18309489832552e+002°)
4.36656656656656e+004	(8.48865964168037e+001dB,1.18078205259596e+002°)
4.36796796796796e+004	(8.48740766573397e+001dB,1.17849084654574e+002°)
4.36936936936936e+004	(8.48614000487631e+001dB,1.17622115751935e+002°)
4.37077077077076e+004	(8.48485718268598e+001dB,1.17397285923995e+002°)
4.37217217217216e+004	(8.48355971220368e+001dB,1.17174582201687e+002°)
4.37357357357356e+004	(8.48224809602034e+001dB,1.16953991294723e+002°)
4.37497497497496e+004	(8.48092282637091e+001dB,1.16735499611157e+002°)
4.37637637637637e+004	(8.47958438523366e+001dB,1.16519093276368e+002°)
4.37777777777777e+004	(8.47823324443406e+001dB,1.16304758151455e+002°)
4.37917917917917e+004	(8.47686986575352e+001dB,1.16092479851060e+002°)
4.38058058058057e+004	(8.47549470104194e+001dB,1.15882243760616e+002°)
4.38198198198197e+004	(8.47410819233427e+001dB,1.15674035053040e+002°)
4.38338338338337e+004	(8.47271077197036e+001dB,1.15467838704861e+002°)
4.38478478478477e+004	(8.47130286271787e+001dB,1.15263639511808e+002°)
4.38618618618617e+004	(8.46988487789820e+001dB,1.15061422103859e+002°)
4.38758758758758e+004	(8.46845722151455e+001dB,1.14861170959757e+002°)
4.38898898898898e+004	(8.46702028838238e+001dB,1.14662870421010e+002°)
4.39039039039038e+004	(8.46557446426182e+001dB,1.14466504705383e+002°)
4.39179179179178e+004	(8.46412012599146e+001dB,1.14272057919881e+002°)
4.39319319319318e+004	(8.46265764162392e+001dB,1.14079514073257e+002°)
4.39459459459458e+004	(8.46118737056222e+001dB,1.13888857088025e+002°)
4.39599599599598e+004	(8.45970966369733e+001dB,1.13700070812020e+002°)
4.39739739739739e+004	(8.45822486354628e+001dB,1.13513139029491e+002°)
4.39879879879879e+004	(8.45673330439097e+001dB,1.13328045471750e+002°)
4.40020020020019e+004	(8.45523531241713e+001dB,1.13144773827387e+002°)
4.40160160160159e+004	(8.45373120585357e+001dB,1.12963307752059e+002°)
